filename,width,height,class,xmin,ymin,xmax,ymax

BraTS2021_01190_5_png.rf.79480c395587444180d057531833229b.jpg,240,240,-,83,58,181,118
BraTS2021_01596_3_png.rf.79497e5c3c477d45b18c46bf535c7456.jpg,240,240,tumors,138,141,206,178
BraTS2021_00631_13_png.rf.794b5d7c3f63035a017e25ddd586e73b.jpg,240,240,tumors,47,110,139,172
BraTS2021_01358_20_png.rf.795bd5b320c0782fc423ef6a83a190c8.jpg,240,240,tumors,109,59,202,113
BraTS2021_01285_17_png.rf.795dcd00c11a685ef8e3eb2e91f9e9ca.jpg,240,240,tumors,50,109,141,173
BraTS2021_01562_19_png.rf.79242ddb8889a908e46b3f6636c85f39.jpg,240,240,tumors,117,60,202,121
BraTS2021_01573_20_png.rf.7942c3d9f48a181e56b1632ce4ae34e7.jpg,240,240,tumors,46,60,127,126
BraTS2021_01146_9_png.rf.798cd4fbdc78c598375a5e2bbbc846be.jpg,240,240,tumors,55,67,119,122
BraTS2021_00631_13_png.rf.79a1299b8220dd4cf4c846ca20311eae.jpg,240,240,tumors,39,111,126,173
BraTS2021_01534_15_png.rf.799b8387fee7917b3ce8264061be985f.jpg,240,240,tumors,131,89,181,118
BraTS2021_00310_5_png.rf.79a6750145c6223702e117ef02c74fa0.jpg,240,240,tumors,122,63,184,119
BraTS2021_00340_11_png.rf.79c4ce02f91d3d75c325915c87bafb5b.jpg,240,240,tumors,122,132,186,179

BraTS2021_00068_0_png.rf.79a90669d1f43e9d28493f2809427427.jpg,240,240,tumors,78,66,171,131
BraTS2021_01020_2_png.rf.79cf062fc650af62eaedc0b3bb43184e.jpg,240,240,tumors,86,120,178,192

BraTS2021_01531_1_png.rf.79d09dcc9dc3ef1d01f0e7297d677b41.jpg,240,240,tumors,143,125,192,170
BraTS2021_01341_24_png.rf.79d3e00d70a822a3178e8c678ebe6cb1.jpg,240,240,tumors,103,66,131,101
BraTS2021_01390_12_png.rf.79d7754f697f185ef6605ca8e506fb71.jpg,240,240,tumors,112,80,161,115
BraTS2021_00739_8_png.rf.79f46b73f2235546624bb11e7040f5d3.jpg,240,240,tumors,98,52,188,130
BraTS2021_00750_10_png.rf.79f8e21f4929364091bf3c1807605608.jpg,240,240,tumors,136,81,192,124
BraTS2021_01320_21_png.rf.7a15af63a4dfdd5863da6418555c8aa3.jpg,240,240,tumors,48,54,152,146
BraTS2021_00132_15_png.rf.7a2bead7d61dc4b86e470dc563d49199.jpg,240,240,tumors,78,124,181,177
BraTS2021_01141_17_png.rf.7a5351b913d8cc39638da5fdd7c5b345.jpg,240,240,-,112,120,200,192
BraTS2021_01254_10_png.rf.79d7bfd68cdc65440c417c932dd0fdcd.jpg,240,240,tumors,91,63,186,106
BraTS2021_00552_18_png.rf.7a7b8b811be3e85d80a9b32a441fdd40.jpg,240,240,tumors,100,118,171,159
BraTS2021_00510_23_png.rf.7a97fa846f022ea0613a0094235dd16d.jpg,240,240,tumors,143,135,175,161
BraTS2021_00624_8_png.rf.7aad43f128bb7a21087b6a29b0e90376.jpg,240,240,tumors,118,137,164,173
BraTS2021_01300_4_png.rf.7ab28dbc39dd6b87087191fa71e55efe.jpg,240,240,tumors,95,136,152,181
BraTS2021_00739_17_png.rf.7abd1f122abcc5a300d8b5238b49b73a.jpg,240,240,tumors,95,53,209,125

BraTS2021_00231_23_png.rf.7ace1f5b7612c34bb6e5b7c24ec2e3bf.jpg,240,240,tumors,117,132,179,189
BraTS2021_00824_0_png.rf.7aceae02f350f3daa0d22283132a137f.jpg,240,240,tumors,138,77,195,148
BraTS2021_00369_5_png.rf.7ad234eeecf54040717e76f455185fa0.jpg,240,240,tumors,90,122,172,188
BraTS2021_00704_2_png.rf.7ae59256790db30a115bc0ddcec85aeb.jpg,240,240,tumors,88,63,155,105
BraTS2021_01226_8_png.rf.7ae719f67c664f3a244bbcdcd029f3d9.jpg,240,240,tumors,134,129,193,183

BraTS2021_00020_3_png.rf.7af2a0cd9e6b4f7307c53d30b928e270.jpg,240,240,tumors,139,55,201,106
BraTS2021_00791_3_png.rf.7b1583e0bdfec9afa11c1c8a6c21fd7a.jpg,240,240,tumors,131,124,209,182
BraTS2021_01026_16_png.rf.7b3b4dedbc1eed5ffe8040b5e3e39de6.jpg,240,240,tumors,45,105,148,189
BraTS2021_01054_9_png.rf.7b52ceca645eeab6f9026f2c2db524cc.jpg,240,240,-,142,149,173,177

BraTS2021_01508_20_png.rf.7ba6970aa4e1fa61abf3340ea795041d.jpg,240,240,tumors,53,106,102,138
BraTS2021_01552_3_png.rf.7bbce0f45e78708d1e2ee147e670ffc3.jpg,240,240,tumors,33,109,134,183
BraTS2021_01385_11_png.rf.7bcd271d4b06fe0877ff0f7b919767bd.jpg,240,240,tumors,52,53,128,134
BraTS2021_01027_18_png.rf.7bd690905969a0128ad4b947ffdff4c3.jpg,240,240,tumors,142,119,188,165
BraTS2021_01258_7_png.rf.7be898885bbddf34cdd144831bdb7e24.jpg,240,240,tumors,91,41,139,91
BraTS2021_00251_9_png.rf.7bd1a7ed64f9330c2a9d8cc15bbb612b.jpg,240,240,tumors,71,85,101,111
BraTS2021_01593_16_png.rf.7bfe54acba1fbc72f5efd10e4043f886.jpg,240,240,tumors,95,56,165,116
BraTS2021_01309_10_png.rf.7c014e6a8e810858a25c33d7f1d0c503.jpg,240,240,tumors,82,66,129,96
BraTS2021_01606_18_png.rf.7c3a074f1a1ed5910be9b8c7171108fa.jpg,240,240,tumors,55,75,134,160
BraTS2021_00254_6_png.rf.7c6aee99fb61cb567adf11d40b69ade8.jpg,240,240,tumors,83,57,165,115
BraTS2021_00369_14_png.rf.7b55cb4c0f7d73db6493b34620b87675.jpg,240,240,tumors,70,126,167,201
BraTS2021_01436_24_png.rf.7c7edf75552cf95b330a98e004f0d367.jpg,240,240,tumors,86,115,149,166
BraTS2021_01303_9_png.rf.7c7d92e912485dba1ca91f1b6c270a9c.jpg,240,240,tumors,129,111,195,163
BraTS2021_01482_1_png.rf.7c7feec9530f6f08526a8cc1d23d20e6.jpg,240,240,tumors,152,130,202,173
BraTS2021_00593_20_png.rf.7d0d6d090001ba45fbc96ea5dca46ff8.jpg,240,240,tumors,123,114,196,165
BraTS2021_00117_1_png.rf.7cf4fb53ece517b0b1e1f6c204c911bb.jpg,240,240,tumors,141,72,177,111
BraTS2021_01462_23_png.rf.7c91991e006fe79948a6d243af97670b.jpg,240,240,tumors,97,63,195,125
BraTS2021_00630_15_png.rf.7d273178f7a3291423553604d0920746.jpg,240,240,tumors,99,109,152,167
BraTS2021_01294_1_png.rf.7d40cc6758765c82333f0bc34ae2146d.jpg,240,240,tumors,98,117,172,160
BraTS2021_00140_3_png.rf.7d2b1b55e69daa621554fe9674acaa78.jpg,240,240,tumors,151,146,192,179
BraTS2021_00101_3_png.rf.7d3171a2307a43881d29280fed2f39ff.jpg,240,240,tumors,137,145,166,181
BraTS2021_01283_6_png.rf.7cc2642c587d8961198c278d05492aa0.jpg,240,240,tumors,106,121,193,178
BraTS2021_00011_22_png.rf.7d43cee99e0989f09120eb0095029e2b.jpg,240,240,tumors,124,51,179,103
BraTS2021_00115_24_png.rf.7d67417e9b8c4b60538d82b348108973.jpg,240,240,tumors,128,51,194,107

BraTS2021_00733_7_png.rf.7d9a417c2e814e29dfa3abfc5df1552f.jpg,240,240,tumors,119,42,195,102
BraTS2021_01539_1_png.rf.7dd8d4eab9f1dede40f4557602e50d83.jpg,240,240,tumors,91,121,154,182
BraTS2021_00044_14_png.rf.7d50284c29da7a1dfa78320c5f615a30.jpg,240,240,tumors,79,142,122,172
BraTS2021_00133_11_png.rf.7ddda20f75f1b91090cbf1f4dae93cf5.jpg,240,240,tumors,111,82,168,127


BraTS2021_01180_12_png.rf.7e172108509d83f0d631f41a6acbb5d0.jpg,240,240,tumors,93,65,177,124
BraTS2021_00137_1_png.rf.7e0671988a89ba17e6aefe2858ad3ad8.jpg,240,240,tumors,94,42,203,124
BraTS2021_00513_14_png.rf.7e2a4131a5822f4cc2df7a24aa78195b.jpg,240,240,tumors,81,73,157,121
BraTS2021_00431_2_png.rf.7dcceefb242f2c79f314b7e240b82e58.jpg,240,240,tumors,74,152,112,179

BraTS2021_00078_2_png.rf.7e5efb9e83e444fda3806acdabd4923f.jpg,240,240,tumors,137,80,193,112
BraTS2021_01616_0_png.rf.7e61db47b8a2eb81e8bdb49a64fc218b.jpg,240,240,tumors,104,57,143,86

BraTS2021_01204_3_png.rf.7e7b9bf0e7e56501660dbb26cbab234d.jpg,240,240,tumors,125,152,177,195
BraTS2021_01121_20_png.rf.7e7e909e3d5981ca2babba5b9fc85318.jpg,240,240,tumors,96,43,189,110

BraTS2021_01250_21_png.rf.7ea0a0cf5fedb1287e22006adbc8295c.jpg,240,240,tumors,103,62,170,122

BraTS2021_01529_20_png.rf.7eaacc3a900a6dc8ec8dd4770f80c88e.jpg,240,240,tumors,78,88,103,119
BraTS2021_01093_21_png.rf.7eaf850dc5ab65db438a87c7dc9c7962.jpg,240,240,tumors,99,127,160,176

BraTS2021_00216_13_png.rf.7ec6603e8e91f6f405a3d316641ab505.jpg,240,240,tumors,48,57,155,130
BraTS2021_01357_21_png.rf.7ed658408ea6743c92d0616c318cdcaf.jpg,240,240,tumors,123,54,193,107
BraTS2021_00160_24_png.rf.7f12e39c9bed2c17d116971133b74520.jpg,240,240,tumors,115,58,183,110
BraTS2021_00472_10_png.rf.7e32ca5215249cdfa99c85ca8f683e91.jpg,240,240,tumors,110,133,164,169
BraTS2021_00561_13_png.rf.7f4a1b8808aa89653ded6089a3933e76.jpg,240,240,tumors,122,122,214,171
BraTS2021_01127_13_png.rf.7f1a8ec90b183c83f887173902b045bd.jpg,240,240,tumors,145,150,180,180
BraTS2021_00581_8_png.rf.7f6f3650bd775c30923f79c2005b9583.jpg,240,240,tumors,74,61,166,130
BraTS2021_01296_2_png.rf.7f64dc849014474d57e0c1eaf654f0e5.jpg,240,240,tumors,88,43,174,100
BraTS2021_00593_20_png.rf.7f4d17b35874d292aa7332266c17731a.jpg,240,240,tumors,113,100,184,156
BraTS2021_01534_1_png.rf.7fa65a2550d0345b91e6bfa388fe129a.jpg,240,240,tumors,129,84,183,129
BraTS2021_00502_21_png.rf.7fc8b5deb587d448d871193de3d8fbcc.jpg,240,240,tumors,119,130,181,157
BraTS2021_00820_21_png.rf.7f45655464e8fbd33ca1eedaccdc1316.jpg,240,240,tumors,95,63,150,114
BraTS2021_00120_2_png.rf.7fe3d008af01c23fb9623f8029f493af.jpg,240,240,tumors,100,55,151,94
BraTS2021_00035_2_png.rf.7fd492731a18c104eaf0b4e36bc9c0b0.jpg,240,240,tumors,121,158,145,180
BraTS2021_00513_22_png.rf.7fdb416b6cfd7df73d4e370e5968155e.jpg,240,240,tumors,83,74,156,111
BraTS2021_01009_5_png.rf.8039c524cc93527150583556f0e932ec.jpg,240,240,tumors,84,83,137,122

BraTS2021_01594_15_png.rf.8003b8e23f0c8b10b59ec46735349d9e.jpg,240,240,tumors,146,109,170,131
BraTS2021_01129_4_png.rf.80475da251b4e315ef8ed9b72402e65d.jpg,240,240,tumors,93,133,191,175


BraTS2021_00740_16_png.rf.80a44f91bcb839f75041122bbf6bc6db.jpg,240,240,tumors,117,117,196,175
BraTS2021_01261_20_png.rf.805c83b01b8dcffbd7ea637071f7fe8d.jpg,240,240,tumors,124,119,182,161
BraTS2021_01449_9_png.rf.80a4a63753a57b58f63c0fcfba5d1745.jpg,240,240,tumors,142,121,205,176
BraTS2021_00445_0_png.rf.80abbdc8cb4885c36ca3815b10710646.jpg,240,240,tumors,94,106,203,181
BraTS2021_01197_20_png.rf.80a5b40f049d40c99f553a282c25e9ab.jpg,240,240,tumors,112,116,198,181
BraTS2021_00377_20_png.rf.81073e7512064a8af0b1f4ee1b603397.jpg,240,240,tumors,87,75,153,112

BraTS2021_01250_21_png.rf.81145804d507e68356550f9fb05d7453.jpg,240,240,tumors,103,74,170,136
BraTS2021_01261_13_png.rf.811c45bea620541a67fa9b4b7a29207d.jpg,240,240,tumors,119,104,195,165
BraTS2021_00251_9_png.rf.81596ab7188f97fa35ff0da09b87e348.jpg,240,240,tumors,76,86,105,112
BraTS2021_01127_13_png.rf.80f370a6ec1078715b553032d23cceec.jpg,240,240,tumors,140,134,175,163
BraTS2021_01170_24_png.rf.8163f7f800b417a37ae62f016d74536d.jpg,240,240,tumors,125,72,199,142
BraTS2021_01059_22_png.rf.81af9e2b41f40b7eb68adcb4b04cedf0.jpg,240,240,tumors,117,85,165,130

BraTS2021_00526_23_png.rf.81c851cd6040607477969aad7a64306b.jpg,240,240,tumors,89,58,174,123

BraTS2021_00062_15_png.rf.81ce3a84dbd14b76eef5643d40f926e1.jpg,240,240,tumors,42,61,108,135
BraTS2021_00796_22_png.rf.81f772d6d0359b1db3c18de2a07d12da.jpg,240,240,tumors,128,75,202,126
BraTS2021_01656_4_png.rf.82243631c360688c90a07c01324f935f.jpg,240,240,-,83,80,150,139
BraTS2021_01597_7_png.rf.81d34fa13b70ca439445259ff8218afc.jpg,240,240,tumors,110,41,185,101
BraTS2021_01124_21_png.rf.818674a65145b526f28b2f4a44749c45.jpg,240,240,-,115,108,164,151
BraTS2021_01455_23_png.rf.822f47cca7eb7e0fd08c0726681253ea.jpg,240,240,tumors,46,101,138,179

BraTS2021_00152_6_png.rf.8261ea43c209ded48a60270d5dbd4b3b.jpg,240,240,tumors,80,145,121,172
BraTS2021_01590_10_png.rf.8231464127a9112de955f1ef79356e4d.jpg,240,240,tumors,90,135,155,182
BraTS2021_01059_22_png.rf.8290ec833306bcca2501216949bc3d76.jpg,240,240,tumors,120,65,167,109
BraTS2021_00388_7_png.rf.829df721f81126c341943778a538a41b.jpg,240,240,tumors,67,56,165,129
BraTS2021_00030_2_png.rf.826d09ab244aabd1715a84fa8c5c3685.jpg,240,240,tumors,134,64,186,111
BraTS2021_01080_10_png.rf.82de0e3219ed831516c7ab005b33e5cc.jpg,240,240,tumors,123,136,190,183
BraTS2021_01308_6_png.rf.82e8a96aacb589e9f7a430fe63dbfb8f.jpg,240,240,tumors,161,153,190,176

BraTS2021_00772_1_png.rf.8311173b5fde4fa82934a83f03fc9fea.jpg,240,240,tumors,116,140,149,171
BraTS2021_01539_4_png.rf.834fa5092492ac7cef57bc560b73ac3f.jpg,240,240,tumors,93,128,161,182
BraTS2021_00757_18_png.rf.83621afd50edd93a7bb3371cfff521ce.jpg,240,240,tumors,116,68,181,106

BraTS2021_00115_22_png.rf.83657f4fa172b8e3604e6df4d81e48b2.jpg,240,240,-,133,53,197,108
BraTS2021_00220_23_png.rf.82278006033077b26640ddec91f48979.jpg,240,240,tumors,83,64,148,104
BraTS2021_00537_3_png.rf.83269600ac752ef966c685a70be8ef01.jpg,240,240,tumors,56,101,106,148
BraTS2021_00395_19_png.rf.8357dadfffc484de0f380d43b22afc30.jpg,240,240,tumors,147,110,214,160
BraTS2021_00377_20_png.rf.838176f72daf16d43da716ea1929d2d5.jpg,240,240,tumors,76,75,144,112
BraTS2021_00559_17_png.rf.8394f33c2c7566620859a6852dacd2c5.jpg,240,240,tumors,90,81,137,119
BraTS2021_01433_13_png.rf.838916874c11575fb0eb9af27dcc8b84.jpg,240,240,tumors,113,134,180,190
BraTS2021_01173_4_png.rf.83c4f9d6968b9b664122807576765140.jpg,240,240,tumors,92,143,155,193
BraTS2021_01465_18_png.rf.83aad7c7c2632f434571d989527b6579.jpg,240,240,tumors,39,64,125,138
BraTS2021_01237_24_png.rf.83fda0a23fba29bf41c7907ebd1a0e4f.jpg,240,240,tumors,96,126,135,151
BraTS2021_01081_18_png.rf.837bb334f546fb85e3d7057af35fa93c.jpg,240,240,tumors,150,124,186,157
BraTS2021_01440_14_png.rf.83d7c24d04960256b04034df04f621ad.jpg,240,240,tumors,52,115,106,156
BraTS2021_01532_18_png.rf.83cb2a47eaca1c243f365ac8e1fe1fca.jpg,240,240,tumors,27,58,126,126
BraTS2021_00455_24_png.rf.845404926d4a83c34d32938b2b48ca3c.jpg,240,240,tumors,92,102,163,168

BraTS2021_01413_18_png.rf.8437e126774b4a163be40752c2aef129.jpg,240,240,tumors,112,60,213,140
BraTS2021_01028_20_png.rf.845b3eac7c8310b88ec2e9148c3ddbbd.jpg,240,240,-,127,150,159,177
BraTS2021_00406_18_png.rf.84488356da7e477f6694e0bc876fdd24.jpg,240,240,tumors,132,53,189,101
BraTS2021_01399_23_png.rf.8456b263f945cc4722e2871bdbd89ec7.jpg,240,240,tumors,161,139,189,176
BraTS2021_01065_12_png.rf.8468f64717350ef7589353216f85e248.jpg,240,240,tumors,98,57,190,136
BraTS2021_01025_18_png.rf.841ffef892dcf7c593e0f6af8e30746e.jpg,240,240,tumors,115,127,143,146
BraTS2021_00451_1_png.rf.8470b4bad7e6496a221f766dd7331a52.jpg,240,240,tumors,56,70,130,117
BraTS2021_00728_18_png.rf.840fe536ca634c0914a76913d7331334.jpg,240,240,tumors,71,138,131,169
BraTS2021_00624_15_png.rf.847480856059afeacbc55c07076f621a.jpg,240,240,tumors,87,137,160,194
BraTS2021_01224_12_png.rf.847f788868daeb72c4c606220d4269ed.jpg,240,240,tumors,125,129,186,157
BraTS2021_00062_13_png.rf.849412738c8c823dce0a522917253eaf.jpg,240,240,tumors,45,68,112,136

BraTS2021_01428_10_png.rf.84a194e3a62d13516cb33ad3b31684cf.jpg,240,240,tumors,66,120,148,161
BraTS2021_01233_20_png.rf.84a484618b6bc4a6b28774eecd5b2ab3.jpg,240,240,tumors,118,101,198,162
BraTS2021_00026_10_png.rf.84e1272f8c91ac3ef264a3ca3ffe7937.jpg,240,240,tumors,50,128,146,190
BraTS2021_00138_21_png.rf.84cded5854fda65f4659dfa53f4aa6ec.jpg,240,240,tumors,98,60,179,110
BraTS2021_01038_2_png.rf.84e3b30748b5bafacaba569cfe41800c.jpg,240,240,tumors,131,116,207,178

BraTS2021_01175_13_png.rf.8514cff79a4998dccb6eeb23fbcccc3f.jpg,240,240,tumors,126,92,213,187
BraTS2021_00018_22_png.rf.84f6c1f0a88aa2eae54a0fa6214ab07c.jpg,240,240,tumors,89,118,179,179
BraTS2021_01592_2_png.rf.851733b8e04374d83397163f7d4fbeb8.jpg,240,240,tumors,109,141,160,172
BraTS2021_00432_2_png.rf.85300d84e2ced7df1668799b7ef4a83e.jpg,240,240,tumors,59,56,146,141
BraTS2021_00801_18_png.rf.8558ca1747a369e7361fce1622952ce6.jpg,240,240,tumors,118,55,184,99
BraTS2021_01532_14_png.rf.851cf95a9e3ae9082f384327b7bdfb45.jpg,240,240,tumors,41,57,140,126
BraTS2021_01510_16_png.rf.858d9f57813b9be71c8f4f28f19f1788.jpg,240,240,tumors,45,69,131,144
BraTS2021_01013_16_png.rf.8562796de51e5082fb69e621f75005a2.jpg,240,240,tumors,160,114,215,162
BraTS2021_00514_22_png.rf.85917e0fdd6159438c1d1575bfd0db8d.jpg,240,240,tumors,115,131,183,180

BraTS2021_01358_10_png.rf.8575175f0d41d56b13aaa4174b17915e.jpg,240,240,tumors,113,62,206,124

BraTS2021_01613_21_png.rf.1a8fdbdc05ccd16476a430b650f6caea.jpg,240,240,tumors,52,125,128,174

BraTS2021_01455_23_png.rf.1a8680586f05fe74a58e307fe3c0d664.jpg,240,240,tumors,52,101,142,178
BraTS2021_01085_9_png.rf.1a88a65012b5eba91b7e14b5070e9325.jpg,240,240,tumors,70,112,143,178
BraTS2021_01085_9_png.rf.1a88a65012b5eba91b7e14b5070e9325.jpg,240,240,tumors,158,91,190,118
BraTS2021_01285_17_png.rf.1bc84f1c6efd2d83d5c37fcd2a061acf.jpg,240,240,tumors,49,119,140,188
BraTS2021_01473_9_png.rf.1a85ccd3529afd0fb590f0994c49bf22.jpg,240,240,tumors,90,132,166,183
BraTS2021_00407_5_png.rf.1bbd552abaa057da2603dfae14b8fbdc.jpg,240,240,tumors,95,59,169,104
BraTS2021_01022_11_png.rf.1ba8c0254fef5b786524b3b90c0102c9.jpg,240,240,tumors,85,54,195,115
BraTS2021_01009_5_png.rf.1be61ca4f42d7703f124aeb8d0ec3eda.jpg,240,240,tumors,82,92,134,134
BraTS2021_01304_22_png.rf.1b9db11bd0c29432dc9caa8bdabaf9a1.jpg,240,240,tumors,78,64,149,113
BraTS2021_01082_1_png.rf.1c4fbcb6e83dc43aad85d53daa121868.jpg,240,240,tumors,121,126,199,179
BraTS2021_01042_3_png.rf.1b4666d68848cf6fa8b97c45e995ec09.jpg,240,240,tumors,90,64,197,134
BraTS2021_00513_22_png.rf.1c1b22ad7b4c74602cc0f1abed0a6b24.jpg,240,240,tumors,88,77,162,116
BraTS2021_01080_7_png.rf.1a79938d7fb55d97e35aece0d0224623.jpg,240,240,tumors,123,130,191,179
BraTS2021_01330_2_png.rf.1c4fb8c6c621196d9dd8790d0e1c8fdd.jpg,240,240,tumors,115,118,166,160
BraTS2021_01265_22_png.rf.1c118a9922c3612c47246270ad996ed6.jpg,240,240,tumors,156,126,195,164
BraTS2021_01288_13_png.rf.1b2af990c8d9a1834fee453cc08a920f.jpg,240,240,tumors,66,98,138,154
BraTS2021_01247_7_png.rf.1c122ac49411a600fce29bd7a7570d06.jpg,240,240,tumors,85,132,120,162
BraTS2021_01369_17_png.rf.1bc0760dcb8352da322cda280725b443.jpg,240,240,tumors,124,157,167,186
BraTS2021_01533_22_png.rf.1c298d74100675e3daffb3ce26b98fa3.jpg,240,240,tumors,44,59,151,157
BraTS2021_01487_3_png.rf.1be4993600f26de53678ce51bcd6953c.jpg,240,240,tumors,82,71,145,129
BraTS2021_00577_24_png.rf.1abaccb40253b27d046f53f2519d52e1.jpg,240,240,tumors,127,66,203,124
BraTS2021_00165_24_png.rf.1adb9e6d43130ca7892d63f05f6a96d6.jpg,240,240,tumors,98,85,160,162
BraTS2021_01401_23_png.rf.1c53028b238834f000d83eaac5997b4f.jpg,240,240,tumors,109,61,165,115
BraTS2021_01568_4_png.rf.1ae41e3e487fc26d1073f42e57954180.jpg,240,240,tumors,122,65,207,154

BraTS2021_01090_10_png.rf.1c610fa0ede8f0062f19dc9f811e6233.jpg,240,240,tumors,49,132,101,182
BraTS2021_01209_10_png.rf.1c6b23323bfab506b472146252df3aed.jpg,240,240,tumors,106,62,204,148
BraTS2021_01648_4_png.rf.1c61ddedf5b0936e1354f58d00d831e6.jpg,240,240,tumors,52,56,145,122
BraTS2021_01284_0_png.rf.1c80501955961bdbf299e3e0f6280837.jpg,240,240,tumors,114,34,202,102
BraTS2021_00498_1_png.rf.1c961a15f9f8cf1afc3406d0de2c5b92.jpg,240,240,tumors,80,136,148,185
BraTS2021_00011_23_png.rf.1cad41ea904c848ac7efc842803289e4.jpg,240,240,tumors,123,64,181,119
BraTS2021_00663_8_png.rf.1ca3647d2a8861f8c53ceaec8f57fbbc.jpg,240,240,tumors,105,38,193,111


BraTS2021_00417_7_png.rf.1ced387f7c697105f5bc8435ec62bb66.jpg,240,240,tumors,73,49,184,114
BraTS2021_01021_21_png.rf.1ce00b133cfc0ad56ee5f7024709f2a5.jpg,240,240,tumors,123,31,195,107
BraTS2021_00481_21_png.rf.1d0cdf239b6ad664d550137ca83b3718.jpg,240,240,tumors,42,67,133,133
BraTS2021_01542_2_png.rf.1d0861f52b387bd2e38a1489fd7ff8f9.jpg,240,240,tumors,107,127,180,182
BraTS2021_01436_3_png.rf.1d071973d5aaea3e80c1fed7615bb784.jpg,240,240,tumors,85,138,149,176
BraTS2021_00742_5_png.rf.1cf412bc271707dceb94d3265592cf8c.jpg,240,240,tumors,88,57,178,105
BraTS2021_00404_3_png.rf.1d12fa49a7532b6ec3b3ffe4d0883291.jpg,240,240,tumors,51,95,122,169

BraTS2021_01252_10_png.rf.1d348abe045385200ec411ddde84bc98.jpg,240,240,tumors,155,113,191,145
BraTS2021_01017_9_png.rf.1d0f5d0091735019cd87cb5695e2474e.jpg,240,240,tumors,56,82,116,121
BraTS2021_01297_3_png.rf.1d3d4fa2a5f4a0c10718a73ce10acf97.jpg,240,240,tumors,85,76,187,119
BraTS2021_01505_8_png.rf.1d17f2fbbacac4163be873f43ab6f888.jpg,240,240,tumors,55,121,129,174
BraTS2021_01291_13_png.rf.1d8960a6b1eddfb14daf20cec204a6af.jpg,240,240,tumors,98,67,157,111


BraTS2021_01419_22_png.rf.1d3ed7ac8e6d475f2323848ab75f0262.jpg,240,240,tumors,37,50,151,141

BraTS2021_01004_16_png.rf.1da0e9dddf464497a78853fe94646733.jpg,240,240,tumors,91,135,153,186

BraTS2021_01609_8_png.rf.1dd563a48f3b13b17f049826ace60494.jpg,240,240,tumors,105,131,171,190

BraTS2021_01442_12_png.rf.1debaef72ea6cfba39ea96ffa0e3f6be.jpg,240,240,tumors,117,136,176,187
BraTS2021_00499_23_png.rf.1e31073a68ffd5e4ca1d30e908ab61ed.jpg,240,240,tumors,133,81,198,133
BraTS2021_00468_2_png.rf.1dfa9fa98e932b728903ac9d58ee9aa9.jpg,240,240,tumors,75,63,174,132
BraTS2021_01130_2_png.rf.1e053e50e7e6cb8ff3cb6655e3edbf0d.jpg,240,240,tumors,64,93,129,146
BraTS2021_01225_10_png.rf.1e371de9e24e591f55178299a3337d51.jpg,240,240,tumors,71,104,166,181


BraTS2021_00561_13_png.rf.1e60e816bb469399892b292dfa9f4066.jpg,240,240,tumors,102,114,193,164
BraTS2021_00154_4_png.rf.1e6fcf64f3038b9639f984137c5fac55.jpg,240,240,tumors,135,63,201,116
BraTS2021_00016_6_png.rf.1e645e5f76919cc73f9cacf74bbb95f6.jpg,240,240,tumors,141,128,199,171
BraTS2021_01488_14_png.rf.1e21621f0116f40a7b697ece17cdae65.jpg,240,240,tumors,138,84,176,116

BraTS2021_01265_18_png.rf.1e73b226e1db0feb125d7d926da47eb9.jpg,240,240,tumors,156,143,197,182
BraTS2021_01555_11_png.rf.1eccb609134c6b737e4e24265f4c701a.jpg,240,240,tumors,89,55,173,103
BraTS2021_01106_20_png.rf.1e9126aab1137569d8c5ef39efc73126.jpg,240,240,-,129,145,171,185
BraTS2021_00251_9_png.rf.1ec623425ec9572074fdd4f472a1bdc2.jpg,240,240,tumors,83,92,114,120
BraTS2021_01158_17_png.rf.1ec59a74168f422144f1c990fa7530c8.jpg,240,240,tumors,73,58,149,116
BraTS2021_00085_21_png.rf.1f24b80b8242c1bf44e7a2de065110aa.jpg,240,240,tumors,135,119,194,161
BraTS2021_01652_1_png.rf.1f20e5a72da0f90338a313181a7b384f.jpg,240,240,tumors,150,143,186,172
BraTS2021_00282_17_png.rf.1f261e662f52763c11f7d3aa0d59c13b.jpg,240,240,tumors,91,50,158,92
BraTS2021_01206_12_png.rf.1f051601d910f6e84be1661e53934293.jpg,240,240,tumors,61,108,148,172
BraTS2021_01378_10_png.rf.1f0bc8fcc6cdbb8aece0a3cf9b044f81.jpg,240,240,tumors,109,122,190,179
BraTS2021_00406_6_png.rf.1f281cadeb03890d90b1d28044244d35.jpg,240,240,tumors,108,48,181,105
BraTS2021_01315_3_png.rf.1f30f6cac779bdb3088a7bd84e70e2b2.jpg,240,240,tumors,81,112,159,178
BraTS2021_00002_9_png.rf.1f3f7ea9f8ca4f667d1d8607182bc546.jpg,240,240,tumors,55,101,142,176
BraTS2021_01651_18_png.rf.1f5e084aabb6014a5158db2ceb796cbb.jpg,240,240,tumors,116,156,148,187
BraTS2021_00421_10_png.rf.1f6bbe7e53a17d9dafddbf95fb790f5c.jpg,240,240,tumors,130,75,203,126
BraTS2021_01167_0_png.rf.1f2bc6ad0cd87cd0a87ceb7d466576cc.jpg,240,240,tumors,111,127,182,164
